temperature,visibility,traffic_density,vehicle_speed,risk_zone,label
34.93379099655226,311,14,17,0,0
22.89310776546569,271,74,78,1,2
34.95598708011838,1850,92,14,0,0
11.409735695738576,473,83,26,0,1
23.52454466407034,9406,30,120,0,2
24.221306114595272,1418,70,67,0,0
15.839338204729213,344,86,72,0,2
10.807991819311956,437,64,36,0,1
14.668343282320999,2297,33,113,0,2
32.911752352896926,563,32,112,1,2
38.08010857272906,1220,96,122,0,2
44.58712224544409,2070,20,85,0,1
22.1227226087973,7058,56,101,1,2
30.97827277913856,412,11,77,1,2
42.800073838529265,8653,79,125,1,2
15.846462346835342,2917,62,37,0,0
35.117595521995995,1688,20,98,0,2
36.42425566022071,579,24,67,0,1
13.114143755426843,1552,82,59,0,1
40.14372848140728,2191,21,109,1,2
38.45867664887953,7321,45,115,0,2
11.169105230210207,7991,32,76,1,1
13.187954520801801,500,36,40,0,0
11.719441286214831,7288,97,110,0,2
21.71602361297768,1653,23,21,0,0
27.825114673797415,1752,63,64,0,0
28.632170478412007,764,36,110,1,2
19.368336591930493,2903,30,110,0,2
41.90589102960959,1818,58,13,0,0
22.889197645516962,2851,71,103,1,2
11.594255458787337,642,86,111,1,2
20.507948903948524,477,81,51,1,2
28.58882978904544,118,53,111,0,2
24.287763790588123,1654,53,100,1,2
19.58448816847407,1364,70,63,1,1
14.59631374175111,760,51,31,0,0
38.67075750336804,361,32,10,0,0
44.86508347434672,486,82,57,1,2
21.533974673335873,600,10,52,1,1
23.35673654618114,1753,45,111,1,2
31.631313363693497,686,64,29,0,1
35.14545161574395,1435,25,27,0,0
23.721033718125696,7793,98,79,0,1
41.67253309436353,2723,27,58,0,0
29.600139623012144,707,47,85,0,1
25.763652674207584,465,76,26,0,1
32.63354636059668,859,29,62,0,0
43.34813468872106,709,28,31,0,0
37.8093303047597,5176,22,91,0,2
11.400459568729351,2251,26,19,0,0
21.630846875898587,8510,87,33,0,0
26.469063973292794,9995,39,93,0,2
21.008115027318684,5048,95,21,1,1
34.50656462906598,2493,52,13,0,0
38.91942024519034,8868,57,51,1,0
35.597078331484504,381,52,14,1,1
44.626665038989636,968,75,35,0,0
19.53916767625602,310,62,109,1,2
40.62463232585475,1521,81,68,0,1
36.83179328110702,416,87,71,0,2
22.676256514535112,595,43,89,0,1
35.694359027993904,7769,86,14,0,0
13.642658474638644,753,83,35,0,1
37.626671881919336,390,81,92,0,2
28.631571090548594,7897,80,129,0,2
20.23015604482386,8931,22,15,0,0
32.95220556244631,1670,99,33,0,0
32.45669995500431,1612,65,104,0,2
17.33201779518599,339,68,104,1,2
11.063909518403415,2404,41,62,0,0
25.176790541558585,9994,92,16,0,0
29.93291542705474,2272,88,19,0,0
40.68118474297094,1619,63,48,0,0
42.48758784766581,681,11,95,0,2
28.508182635486826,1159,46,87,1,1
36.38312193189907,692,92,37,0,1
25.37561453147989,237,42,51,1,2
36.11287548005126,6611,10,71,1,1
17.168053372870844,992,37,61,0,0
22.9872657181236,344,26,31,1,1
32.19797995847652,1164,66,66,0,0
10.635528796247758,2917,79,105,1,2
35.28614586186339,2663,61,20,0,0
39.24374254438584,1625,53,23,0,0
23.9699581382883,621,93,40,1,1
25.67798460120075,220,56,117,0,2
39.794877427578584,759,22,13,1,0
37.14791223641117,326,85,118,0,2
20.085232116168125,9006,39,31,0,0
21.339163729653862,178,94,127,0,2
33.760738133670884,1278,75,102,1,2
29.711933235685642,445,62,108,0,2
15.678034988377393,639,27,73,0,1
20.847546823020824,2059,37,86,0,1
41.49941469075289,1320,13,93,1,2
34.08610528527922,1239,51,92,0,2
44.50910111899318,9384,15,88,0,1
36.84543854932693,2360,18,124,0,2
42.969105125025656,2876,29,99,0,2
17.56660008546664,1171,47,93,1,2
37.0019706185924,6997,77,70,0,0
10.70761320517291,529,59,109,1,2
33.47660075990369,399,69,15,0,1
26.42487973420845,1786,22,88,0,1
22.1366025172024,871,51,77,0,1
40.184152330258115,2352,77,15,1,0
39.899369243013574,5543,34,75,0,1
10.780559671452526,1224,40,45,0,0
31.332679285730084,796,21,123,0,2
22.874127851233474,1382,73,24,1,0
24.54813505251572,7077,88,85,0,1
39.121425872657156,1783,70,49,1,0
20.84439200346874,2069,62,117,0,2
43.0067083723167,1660,35,50,0,0
16.287183923024926,7363,70,16,0,0
33.19528481788622,5459,19,31,0,0
33.523677345481765,1931,21,81,1,1
18.826830649977136,1950,31,125,0,2
21.366271313852067,6333,62,115,0,2
39.21794724029792,5178,30,20,0,0
36.66318392342333,1828,44,11,0,0
21.518355811016583,1700,80,39,1,0
28.688479142722684,777,91,77,1,2
12.15881036885834,1816,36,62,0,0
17.30610588395202,806,69,98,0,2
27.003719560113968,1596,56,30,0,0
13.009080734772406,472,75,34,1,1
39.51663242121781,5725,24,82,1,1
35.13021735376768,733,33,81,1,1
43.027178472697315,161,93,14,0,2
34.27134170874095,143,19,119,0,2
42.91404802917649,469,97,101,0,2
29.407939449183775,2314,33,75,0,1
31.007651387168927,1160,97,94,0,2
44.19398691191913,2608,66,58,0,0
32.47452014024911,782,43,17,0,0
11.077529910126131,2158,50,107,0,2
35.333097182068315,321,49,96,0,2
41.691404224809546,1014,20,88,0,1
37.845308742801436,7798,99,36,1,1
30.434164541889793,2221,10,11,0,0
33.495622958273074,982,39,37,1,0
44.65671262380851,672,52,20,0,0
13.17317309782684,2538,91,55,1,1
33.35356900216338,6372,35,30,0,0
19.918919309970782,6588,62,51,0,0
32.40316388051595,2529,56,41,0,0
31.26682515593786,772,18,41,1,0
15.370989123785673,523,18,80,0,1
17.23613260090837,836,10,31,0,0
31.75703523151247,605,80,87,1,2
14.488048155632095,402,53,86,0,1
19.2813306295613,933,68,30,0,0
39.23359417083009,797,65,31,1,1
21.448202710057352,6379,60,43,1,0
27.082105469438204,9673,25,19,0,0
42.93991173010441,1792,47,74,1,1
17.950218109293118,114,20,74,0,2
23.636910607530364,817,34,97,0,2
31.226022144024096,2800,92,76,1,2
36.436862532639026,184,91,104,0,2
41.557868534944674,653,68,52,0,1
42.04155456507303,7777,38,124,1,2
37.18240260304181,2710,89,50,0,0
17.991579280765865,1760,49,22,0,0
10.868326551489803,1405,17,127,0,2
23.43208756244683,9869,15,13,0,0
14.954209784573816,689,54,125,0,2
34.863567660340436,7449,62,32,0,0
33.13957053890009,247,30,79,1,2
11.53900745675092,2083,66,43,1,0
39.280782269583284,8226,85,50,0,0
18.70601432019138,1911,15,27,0,0
25.127947642186477,228,72,129,0,2
33.377680740950986,2666,15,109,0,2
25.029657539828868,6293,62,99,0,2
25.44507309799802,715,13,106,0,2
12.296979836750914,8081,18,42,0,0
24.050524224100133,509,78,34,0,1
36.76967626269942,1546,83,61,1,1
42.031171801530924,676,81,26,0,1
24.47239979721801,677,96,60,0,1
24.82550394076776,1500,13,12,0,0
34.591948721327825,6874,67,64,0,0
42.99702003868468,1076,46,95,0,2
19.34713290837761,8097,80,65,0,0
25.40504722882779,1933,15,128,0,2
37.85906352433054,9837,60,122,1,2
31.33927492809135,164,88,44,1,2
13.870522038738414,577,59,77,0,1
31.9706457446793,2276,23,68,0,0
16.53611996090644,2943,20,101,0,2
27.857557692744145,1807,19,68,0,0
28.518614368115347,2730,70,22,0,0
40.66711767787447,2811,90,71,0,1
26.187299590435334,326,22,103,0,2
19.780484778256298,1774,43,56,0,0
18.083822187561104,5507,69,85,0,1
40.59881568395176,227,60,12,0,2
15.985379904637995,1739,14,30,1,0
24.905399630910033,1127,83,113,1,2
16.551059022443145,2966,41,74,0,1
37.06564140400314,755,21,27,0,0
26.603042399111665,1743,61,22,0,0
22.29002916948842,5823,22,80,0,1
22.63848742192634,2193,94,86,0,1
39.82749723530428,328,63,90,0,2
29.382088400305335,1392,63,118,0,2
35.125374789594225,1288,50,105,0,2
41.39634806877396,8127,57,102,1,2
41.560958661422475,6959,60,54,0,0
21.49781690182521,7908,56,71,0,1
43.33579421012349,1377,59,39,0,0
10.870655870511191,513,85,84,0,2
23.1892446355658,1796,55,23,0,0
41.352960012809454,2055,47,62,1,0
19.612290793594404,301,22,19,1,1
19.557850761246144,322,85,81,0,2
20.591779977866103,1652,31,40,0,0
31.430968469642277,2877,11,15,0,0
25.341647146502382,1981,86,92,1,2
35.43571927236699,6464,22,128,1,2
41.3218724897633,9565,66,28,0,0
33.59697812300013,2708,43,21,1,0
17.15633520691514,6472,28,126,0,2
42.64386658261758,614,18,73,0,1
19.257250567161748,1712,42,112,0,2
15.246300336485534,5881,36,123,0,2
13.14885476013363,2510,54,125,1,2
29.718430923315797,1550,11,91,0,2
13.981686186822813,5368,88,64,1,1
14.857155943942075,2416,92,76,1,2
20.501066820842382,1536,66,18,1,0
19.857855338956234,465,66,15,0,1
31.14838286162498,422,25,10,1,1
38.58608478154385,1014,88,51,0,1
36.64723796710123,8325,15,113,1,2
19.186955915076688,775,23,102,0,2
18.5858674295093,460,36,64,0,1
43.80270355374387,285,47,58,1,2
10.288268455718605,419,28,108,1,2
40.79021865710755,1957,46,108,1,2
16.990498169284173,7681,13,39,0,0
43.154951308141875,943,67,44,0,0
21.98075496896319,1623,99,72,0,1
25.41231208626383,629,18,112,0,2
34.74922148805334,1341,49,31,0,0
30.568416801564112,6210,24,52,0,0
21.1278765397388,342,13,37,1,1
29.384082055373824,1720,99,27,1,1
35.57474095270102,302,61,41,0,1
11.481723106587223,1076,27,78,0,1
10.391975683949644,8990,62,63,0,0
26.032342867551197,488,68,43,0,1
14.614281623122997,5846,63,40,1,0
33.25205020126501,972,50,119,0,2
17.491835967960196,572,69,106,0,2
25.149788737848482,789,97,13,0,1
16.918482790599413,5948,13,23,1,0
29.196925501219358,1613,94,24,1,1
14.061871078459912,369,48,69,1,1
10.808739847561808,1643,16,29,0,0
11.789607333734402,866,32,29,0,0
43.399045453035846,1714,94,58,0,1
14.980017651382754,1806,72,108,0,2
34.79673885978923,7722,74,128,0,2
12.37741714779892,5858,50,77,1,1
13.785612328231377,563,98,27,0,1
27.810668799326713,189,53,33,0,2
26.27048255540203,9454,54,36,1,0
43.305310830395435,679,78,42,0,1
43.06924085572581,2714,60,73,0,1
37.28630248898628,991,74,34,0,0
31.07356405445724,915,63,78,1,2
25.923611108755388,669,65,27,0,1
22.466248701494735,8904,91,54,0,1
43.14806414414444,1727,81,119,1,2
31.101808399863994,425,99,29,0,1
30.267538469009807,1788,49,44,1,0
18.11653926191202,644,67,128,0,2
11.634423625978958,968,24,15,0,0
43.08160029158405,9025,28,100,0,2
20.980734059562888,1066,19,101,0,2
25.490615816356055,525,97,84,0,2
14.012398025499738,9635,25,18,0,0
39.292351546825216,2758,52,61,0,0
10.967114149957572,1300,40,37,0,0
39.18967667346838,7313,25,28,0,0
14.909975447578837,7301,89,112,1,2
41.02974394209032,1511,37,127,0,2
35.54204230676551,5029,71,94,0,2
15.763459187755679,1628,29,72,0,1
29.803629750081384,552,44,104,0,2
20.94297100243268,799,68,115,1,2
16.23815846190542,6819,18,16,1,0
40.071376979388795,798,19,46,1,0
24.12329682775303,6931,54,98,0,2
23.949030002788387,744,91,101,0,2
15.9460336182317,529,24,45,0,0
23.407298663002255,460,39,26,0,0
40.50658962150976,1946,57,99,1,2
22.709504867137255,8915,49,101,1,2
43.306124687492584,1901,92,46,0,0
43.12081147229356,1745,83,90,0,1
15.07145307575711,1511,53,69,0,0
16.20589387329257,524,55,58,1,1
40.19359246161612,1264,15,90,0,1
23.746632162365174,2034,33,106,0,2
10.153089379905326,2405,82,65,1,1
19.585513689687986,1008,16,43,1,0
30.917014761844598,9152,15,96,0,2
37.97430880859888,1590,42,39,0,0
14.668601598264084,527,94,36,1,1
13.868947754585736,8178,47,60,0,0
42.273242875031606,236,53,18,1,2
36.29019287379039,1901,26,29,0,0
30.642286027232746,1999,40,96,1,2
36.921537649857484,758,46,56,1,1
25.009902645732346,490,20,28,1,1
36.54595115581943,1194,14,110,0,2
23.01310469460875,990,73,118,0,2
18.543310037241085,7502,85,77,0,1
35.5154697452539,2892,12,86,1,1
24.68853022550439,889,65,111,0,2
44.34819865141682,6758,72,21,0,0
22.231981380783537,9056,47,82,0,1
42.260459718587306,558,63,88,1,2
42.65368919984778,7950,11,94,1,2
18.464853147266115,6386,99,88,1,2
37.93774135558047,6986,11,122,0,2
25.15760768005978,242,21,14,1,2
42.11336545306218,878,49,78,0,1
25.754349542233356,6661,11,34,1,0
36.050630106807816,1320,89,97,0,2
26.343859320732925,244,66,110,0,2
17.973026449949966,668,56,126,0,2
16.97725451306402,6976,45,40,0,0
24.890091798972094,527,13,55,0,1
36.442312995497524,1266,84,43,0,0
31.177501981326838,1014,33,50,0,0
34.10202514651901,752,91,87,0,2
19.881422275617986,7669,71,100,0,2
26.850237108516193,1650,11,120,1,2
11.553834273926444,451,24,77,1,2
38.61363455853422,5373,84,96,1,2
44.64622567839561,440,58,47,0,0
24.240767191863483,130,96,55,1,2
10.383727859604017,7832,44,78,1,1
15.942742384283157,1668,56,36,0,0
32.83844072126466,652,33,52,0,1
31.42277613713507,303,92,126,0,2
37.57526518549404,9507,69,87,0,1
18.885940383637386,860,86,80,1,2
36.72711704414969,1751,57,119,0,2
34.07944075332844,9918,32,54,0,0
21.298507419984517,131,21,27,0,2
29.09208518199367,7738,50,41,0,0
15.154583297441436,2534,38,11,1,0
25.839757620245393,845,79,50,0,0
40.84190688444743,296,60,116,0,2
24.74169829388868,1046,32,29,0,0
39.38483472663977,793,40,102,0,2
30.658867784089303,8858,30,67,1,0
16.715684958582486,1073,33,116,1,2
30.338718564426372,2669,81,99,0,2
27.70941652049722,6659,18,47,0,0
23.95244673187344,9470,31,10,0,0
14.18706538306246,656,13,78,0,1
24.584803234653045,115,86,63,0,2
12.546683168386949,5437,12,23,0,0
13.456916798956293,448,37,34,1,1
24.55707865264506,309,99,121,0,2
20.68835186889623,2707,24,18,1,0
42.39405140517782,1608,17,103,0,2
23.149703188309466,1604,57,92,0,2
36.525034272523506,1179,97,70,0,1
28.558663422818494,2928,61,61,0,0
34.64299840248174,8423,64,113,0,2
19.10405940553897,384,46,17,1,1
42.96667404934152,1360,13,25,0,0
28.553097392004837,1813,64,123,0,2
39.09634249498374,486,21,17,1,1
22.776599271663972,534,28,32,0,0
13.507397216768359,2103,88,82,0,1
33.57990767022971,143,66,105,1,2
10.271587691809858,1092,46,110,0,2
26.63525417979279,1161,85,43,0,0
16.748066593326072,1493,92,126,0,2
31.958142655237676,5074,16,119,0,2
44.27969555982482,6195,64,27,0,0
26.254101721222607,536,37,118,1,2
38.61243897839833,736,46,53,0,0
27.772446543289238,1025,93,24,0,0
27.35440108864084,8522,70,126,0,2
42.56482226125723,1094,84,24,1,1
41.14880540613385,750,48,102,1,2
37.50301628157911,1990,32,32,0,0
20.368951366087444,746,61,96,1,2
29.07529455033792,9590,93,74,0,1
17.836403165698975,1982,93,95,0,2
25.53708443162889,484,20,80,1,2
26.94745730159267,266,75,118,0,2
39.10740140592658,2499,22,41,1,0
41.36099278637476,2824,86,101,0,2
24.511702183876725,8161,50,123,1,2
10.619655577563302,318,58,41,0,0
40.16208439262741,1764,24,42,1,0
16.099753747547624,1190,65,52,0,0
31.765868736163775,720,63,22,0,0
10.873981515194592,728,40,125,0,2
23.98272663411975,2450,70,101,1,2
44.50861057403724,7445,67,18,0,0
13.524276038633108,570,96,71,0,2
24.82926031998748,6921,69,66,1,1
20.750248256648327,2831,62,57,0,0
41.67808431858925,2425,95,52,0,1
40.42690377675743,9079,70,76,1,1
18.319456610718007,7871,89,90,0,1
12.841572546765091,7985,51,107,1,2
31.949843792139113,575,38,41,0,0
21.772904915929843,9574,93,82,0,1
33.52295367121221,5346,36,114,0,2
11.124191462373506,8022,53,121,1,2
14.66897323121213,1194,14,69,1,0
34.02302814704252,271,61,10,0,2
17.432972935587422,842,62,66,0,1
40.015568651684056,108,61,122,0,2
12.05068106985474,5978,47,115,1,2
17.541869397495113,5543,53,93,0,2
44.9496086969774,501,62,78,0,2
25.157663590537744,1503,11,113,1,2
34.60379822406252,1038,63,118,1,2
16.39320670999548,1837,93,94,0,2
31.34540572449382,682,86,78,1,2
35.41371239292965,6604,99,77,1,2
21.006682255327867,9977,44,70,1,0
39.011398919155724,8777,55,17,0,0
31.119615246529914,545,81,98,0,2
23.619305336526057,2663,88,128,1,2
29.51748376701055,6140,64,16,0,0
30.18662966025735,1348,81,46,0,0
15.793735244285312,1955,20,51,0,0
24.095632945343816,424,38,41,0,0
22.02007058068226,332,78,26,0,1
24.031595290269415,9568,72,37,1,0
36.63887059698403,703,56,79,0,1
26.888844261333542,1062,16,115,0,2
42.91106536337425,1958,73,57,0,0
20.278674467545265,1149,91,63,0,1
24.549625239972514,322,73,51,0,1
37.543488366766454,1494,21,45,1,0
29.11086076622626,1405,21,75,0,1
29.14598512485567,502,45,40,0,0
11.866905705181424,7602,38,74,1,1
23.950988195145953,2429,20,12,0,0
19.475680634760636,455,62,22,1,1
44.97672929908904,300,79,40,0,1
20.79242747213086,461,94,38,1,1
40.95737871778522,1912,83,66,0,1
33.66818072641671,884,56,117,1,2
21.932074321723164,118,42,42,0,2
29.023703243094328,1143,90,62,0,1
39.41875579822178,744,76,19,0,0
40.917890431081915,9790,52,111,0,2
15.613785625215083,1897,27,72,1,1
21.885059942285935,744,83,82,0,2
21.73281130747501,420,62,74,0,2
11.471567862658064,1658,48,117,0,2
30.93832159481638,554,81,110,1,2
39.91870185472658,1887,43,105,0,2
23.355103573893125,433,46,106,0,2
35.9012580744462,9101,50,11,0,0
31.969514476025896,693,58,119,1,2
23.147705742255027,233,19,11,0,2
14.937092982230398,2769,49,78,0,1
34.82633484715886,367,27,83,0,1
39.90978091294342,1181,34,125,0,2
34.00490723405221,2518,50,111,0,2
10.625746941218633,7762,45,46,0,0
17.568151303684694,933,11,11,1,0
12.431799470923616,8203,92,114,1,2
29.963513485167937,151,83,70,1,2
36.47671875941444,5741,58,115,0,2
13.87027154740308,408,76,49,1,1
39.34182372076849,648,62,72,0,2
29.442814243841912,569,28,34,0,0
34.14891542496037,2952,35,47,0,0
43.999064701302615,916,63,46,0,0
12.928834588669407,258,60,126,0,2
41.54284080422262,2170,34,91,0,2
14.413594359559326,672,26,36,0,0
23.75355823228388,8342,83,93,0,2
39.800354371589,1117,70,59,0,0
41.71889828582539,576,55,43,1,1
27.723008574080087,498,64,53,1,1
30.79366233963988,640,59,81,1,2
34.7851567109495,2123,84,13,1,1
39.146553395845,106,20,103,1,2
14.252890933818316,323,21,61,1,1
38.35242578802297,9664,49,64,1,0
26.844665267906585,1226,57,109,0,2
25.771819878785912,2867,65,82,1,1
24.83649131989494,1036,17,114,0,2
27.82240548361149,1979,97,21,0,0
43.07676936881112,517,23,23,1,1
29.187132047725306,9578,96,44,0,0
43.361213839209874,865,65,15,0,0
16.31015457154742,185,63,56,0,2
35.34475925914216,602,26,32,1,1
38.42838385130615,1301,54,124,1,2
33.76950909672017,463,14,77,0,1
31.242279807928913,5285,12,74,0,1
29.76844733801638,606,18,68,1,1
40.13256689025436,725,93,18,1,1
38.757630900757505,1054,29,128,0,2
14.280105241320983,287,92,67,1,2
39.700567996080736,5129,30,57,0,0
24.492401680415487,2447,89,128,0,2
18.87938904985338,2851,42,72,1,1
40.441899880487405,8941,14,18,1,0
25.120867987180958,1035,33,53,0,0
38.29276415618858,726,72,55,0,1
19.219126418454557,583,88,24,0,1
10.137526249777624,5657,35,127,1,2
27.341071751603053,623,98,97,1,2
13.50798898250095,107,42,62,0,2
36.40315844337184,5055,27,57,0,0
19.66262976242936,672,27,81,0,1
25.527597631121758,7598,47,101,1,2
13.0461747782044,773,42,51,0,0
20.033073695653844,1420,36,119,0,2
37.35215851405002,757,58,26,1,0
15.305576916581181,1621,59,44,0,0
32.65058463944351,6577,24,40,0,0
42.10990484815754,664,86,13,0,1
33.794286591520205,1356,61,57,0,0
38.385759125227935,576,77,23,1,1
13.814007025637054,543,28,34,0,0
18.775613910071904,2177,34,129,0,2
41.30885982842069,1100,85,55,0,1
35.02869647663312,526,85,57,0,1
32.38438392320589,229,34,49,0,2
33.2318357642595,395,42,59,0,1
24.49701940066252,9657,69,16,1,0
11.559482106617862,778,46,104,1,2
37.45545397247552,674,52,69,1,1
33.754963267537384,9016,18,44,1,0
26.548156243945364,5109,23,111,1,2
41.491586537889006,9957,12,72,1,1
21.76558827447846,1843,78,29,0,0
20.30126104809326,2661,65,25,0,0
40.547871377780496,215,35,31,0,2
37.89456791656449,2186,62,45,0,0
28.024293372692068,848,50,28,1,0
14.575715881024749,1907,91,11,0,0
17.527501501276838,237,30,77,0,2
32.96797966430823,508,48,107,0,2
23.476443324414408,1612,89,16,0,0
39.27656170830899,628,32,56,1,1
43.24842532662714,379,83,58,0,1
38.19729238462214,276,67,87,1,2
23.214089804844498,1245,78,52,0,0
37.604025023099844,341,84,41,1,1
22.30045857147392,641,38,26,0,0
15.848503071797186,6600,71,110,1,2
11.168762170305008,8453,62,128,0,2
23.500084946635702,180,54,23,0,2
41.624575629404866,2319,36,90,0,1
18.364530571448675,9108,43,41,0,0
17.22796077254244,5443,23,69,0,0
43.94372748343641,237,50,69,0,2
10.875143949770724,1716,83,61,0,1
37.5023752637814,439,69,126,0,2
21.247948450930462,7438,51,75,0,1
11.312078490438077,1330,60,112,0,2
42.12308890733543,579,84,13,1,1
14.887481557335427,1861,20,113,0,2
29.31227493039934,9550,44,103,0,2
19.591897260034173,649,28,103,0,2
12.281748076464186,2857,97,72,0,1
11.747286998218268,1880,74,42,0,0
14.044484459271857,587,85,115,0,2
12.497845486128302,467,70,10,1,1
36.619534043197305,8769,56,106,1,2
26.994817079920022,268,23,109,0,2
22.001223197214287,472,76,122,0,2
24.64291185462025,318,61,73,0,2
42.513135745041815,5587,41,104,0,2
41.87631344583515,1637,89,46,0,0
35.048676804290196,1914,19,87,1,1
40.963883209759075,8209,26,79,0,1
21.18768096556687,737,49,16,0,0
23.338826410289897,1925,77,113,0,2
31.47992636489798,1840,72,33,1,0
31.826908155404247,931,24,123,0,2
26.859494330431932,310,48,77,1,2
24.023024695328367,7448,66,64,0,0
44.51631090630433,302,19,98,0,2
38.739326914120355,826,80,12,0,0
25.22430692608158,615,26,101,0,2
35.4552367033849,1156,85,32,0,0
19.434659263836082,2728,26,45,1,0
13.505926418306546,530,25,66,0,1
22.335085894345923,1234,87,128,0,2
24.1040480043188,657,12,57,0,1
10.578799359623478,512,60,22,0,0
38.51772005725636,2876,55,70,1,0
22.571769083621355,8008,64,95,0,2
30.314635802305148,2678,35,98,0,2
12.588711554483458,6795,85,128,0,2
16.12488900627044,8346,40,116,1,2
41.1392803864646,761,90,33,0,1
31.304063475898026,870,81,52,0,1
43.25994175596699,755,28,110,0,2
44.95625120369609,324,99,125,0,2
23.015104036658304,1517,77,42,1,0
20.45810724291461,1711,24,87,0,1
40.042461930568386,8052,67,33,0,0
44.9513999463109,808,87,31,0,1
32.037443198136,7226,39,61,0,0
37.82992528790328,305,57,124,0,2
37.361105058534605,504,65,110,1,2
22.436889787684144,1629,51,125,0,2
30.099463308998054,477,33,96,0,2
39.15699294424748,5314,61,15,0,0
34.083985669136936,762,52,28,1,0
10.740733489371339,1916,43,85,0,1
21.78469841141367,430,69,99,0,2
15.056649380811187,324,92,38,1,1
18.154027422731367,9087,12,73,0,1
41.6921317121964,7353,77,23,0,0
11.291265111876886,409,20,90,0,1
17.69302491866733,190,22,39,0,2
20.8349273283381,8983,59,80,0,1
31.59094251882382,761,91,30,1,1
28.693559153005292,9533,28,74,0,1
17.639431899868512,1021,53,122,0,2
15.748437352810406,2192,42,111,0,2
18.28793121086416,1966,47,13,0,0
27.588536934557943,6419,12,55,1,0
19.49122249989212,329,74,17,0,1
43.16608755627028,2704,44,27,1,0
26.235282750009663,433,45,125,1,2
12.057860579062297,404,47,69,1,1
35.524324204282166,1043,48,54,0,0
21.509585087314637,779,34,81,0,1
32.872112622038664,5298,73,104,0,2
19.78580296831312,8686,22,40,0,0
29.976030960666197,2560,77,37,0,0
37.02533766826126,9796,79,129,0,2
42.48030596210939,882,84,121,1,2
19.139450055157695,9270,10,73,0,1
21.71999328496434,2950,81,46,0,0
26.24932471000789,9738,63,76,0,1
42.45111932075961,6655,18,118,0,2
41.548539988372994,1179,45,88,0,1
13.145739803522332,367,46,77,0,1
14.61754390138338,970,68,44,0,0
27.34282120657234,5674,30,107,0,2
13.731674548189822,439,29,45,0,0
22.095330567204414,1350,10,66,0,0
15.193488237611717,1582,68,79,0,1
32.261412429616,7611,37,13,0,0
43.23234011087066,234,80,58,0,2
44.88568196030335,8378,65,103,0,2
23.13343963739202,2004,18,48,0,0
30.96544229901143,1540,74,27,1,0
39.96936787334285,1713,45,69,0,0
14.11117254787344,1127,43,95,0,2
34.13475438681877,517,90,19,1,1
24.30952816037739,1584,41,122,0,2
17.215115609805743,2303,75,102,0,2
24.09637665616047,245,34,32,1,2
12.65861004377209,595,60,77,0,1
34.3392502006257,1529,72,68,1,1
18.84599340619586,304,99,92,0,2
20.899197576570728,5862,54,99,0,2
14.237845438451195,1773,35,16,0,0
40.26306898614621,1668,30,22,0,0
27.27054977489585,531,91,12,0,1
30.02514072252401,443,60,49,1,1
29.930143908319913,9713,33,20,0,0
24.36725900894696,9874,21,89,1,1
16.73854704033488,1740,20,93,0,2
36.079646197444,9628,36,60,1,0
14.446969287518602,7047,32,96,0,2
13.635582659758366,786,42,32,0,0
34.85507631587762,554,89,41,0,1
17.309295715819434,7224,47,50,0,0
20.73704629734913,2271,64,51,0,0
26.63296134506091,1183,79,128,0,2
25.727296085534118,7542,51,47,0,0
34.80026937727497,620,38,76,0,1
31.820112770517635,2386,43,125,0,2
32.5538656798653,1287,66,81,1,1
34.991901572941,217,12,111,0,2
20.241445459821286,8460,15,113,0,2
21.281665913016578,9297,57,87,1,1
25.329921176344392,1363,73,81,0,1
20.76117605617341,8006,22,84,1,1
44.47282541398022,244,45,115,1,2
38.49181742475004,680,88,128,0,2
15.762914088961036,2583,79,51,1,1
10.195795455865433,6059,42,52,0,0
11.497414388654375,1720,85,42,1,1
18.542220786502384,631,66,88,0,2
14.00019500428998,8890,64,46,0,0
28.666834021240025,1553,22,87,1,1
40.02983279545755,1734,60,128,1,2
35.78625773196296,969,62,99,0,2
17.546317207876665,6807,45,66,0,0
23.975473960902505,105,14,73,0,2
27.776297333594716,5458,34,73,1,1
38.357204732616744,7206,90,69,0,1
39.36925610871577,1669,46,61,1,0
41.84014091677216,451,28,81,0,1
27.82358376760063,5873,44,122,0,2
34.2996161252552,1370,43,77,0,1
13.9130129931878,1859,63,109,1,2
29.785113598389373,209,55,91,1,2
18.70421333148973,986,15,36,0,0
25.11009097593139,716,92,68,1,1
32.19176779073518,203,10,28,1,2
18.99450782488234,9775,80,12,1,0
11.826477022886637,8410,43,82,1,1
10.358184974306512,1606,65,48,0,0
10.775583744058254,1857,92,75,0,1
10.292240812981937,127,35,82,0,2
13.862426979525642,1443,51,65,1,0
18.382105009954547,646,47,15,1,1
17.74275299638047,8586,35,111,0,2
44.537880796296385,7859,68,37,1,0
20.71021368231301,604,93,57,1,2
14.459727417578968,6277,33,107,0,2
29.09468904587153,9996,30,102,0,2
40.02851093891279,1563,69,57,1,1
33.73211318756863,9336,99,76,0,1
20.36287311974076,501,29,63,0,1
29.656565592700925,2001,15,25,0,0
35.01995909701432,572,76,117,1,2
35.48365723287098,5425,19,44,0,0
33.32884593541911,653,21,84,1,2
40.47836486714663,666,31,116,0,2
40.45369104204365,668,71,96,0,2
30.262779579245116,384,70,39,0,1
25.04497291889243,9432,89,57,1,1
32.45496034477849,1514,26,78,0,1
38.63742004796621,1231,19,125,0,2
10.197823669441465,2568,21,17,0,0
44.719895315519786,8764,92,116,1,2
16.401282031521973,755,49,116,0,2
